match_id,date,start_datetime_utc,discipline,tournament_id,tournament,tier,round,is_qualification,host_location,team1,team2,team1_player1_id,team1_player1,team1_player1_country,team1_player2_id,team1_player2,team1_player2_country,team2_player1_id,team2_player1,team2_player1_country,team2_player2_id,team2_player2,team2_player2_country,winner,winner_team,number_of_games,game1_team1,game1_team2,game2_team1,game2_team2,game3_team1,game3_team2,score,source_endpoint
1269086,2022-07-05,2022-07-05T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,Qual. QF,True,"Kuala Lumpur, Malaysia",THET HTAR THUZAR,Lauren LAM,62385,THET HTAR THUZAR,MYA,,,,69091,Lauren LAM,USA,,,,1,THET HTAR THUZAR,2,21,15,21.0,19.0,,,21-15 21-19,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269087,2022-07-05,2022-07-05T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,Qual. QF,True,"Kuala Lumpur, Malaysia",Malvika BANSOD,GOH Jin Wei,88471,Malvika BANSOD,IND,,,,69012,GOH Jin Wei,MAS,,,,2,GOH Jin Wei,2,10,21,17.0,21.0,,,10-21 17-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269088,2022-07-05,2022-07-05T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,Qual. QF,True,"Kuala Lumpur, Malaysia",Putri Kusuma WARDANI,Wen Chi HSU,76890,Putri Kusuma WARDANI,INA,,,,89583,Wen Chi HSU,TPE,,,,1,Putri Kusuma WARDANI,2,21,16,21.0,16.0,,,21-16 21-16,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269089,2022-07-05,2022-07-05T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,Qual. QF,True,"Kuala Lumpur, Malaysia",Kristin KUUBA,Ruselli HARTAWAN,73015,Kristin KUUBA,EST,,,,81986,Ruselli HARTAWAN,INA,,,,1,Kristin KUUBA,3,19,21,21.0,19.0,21.0,17.0,19-21 21-19 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269289,2022-07-05,2022-07-05T00:00:00+00:00,XD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,Qual. QF,True,"Kuala Lumpur, Malaysia",Oliver LEYDON-DAVIS / Anona PAK,KIM Won Ho / JEONG Na Eun,27624,Oliver LEYDON-DAVIS,NZL,57325.0,Anona PAK,NZL,61444,KIM Won Ho,KOR,99778.0,JEONG Na Eun,KOR,2,KIM Won Ho / JEONG Na Eun,2,13,21,12.0,21.0,,,13-21 12-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269290,2022-07-05,2022-07-05T00:00:00+00:00,XD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,Qual. QF,True,"Kuala Lumpur, Malaysia",Fabricio FARIAS / Jaqueline LIMA,CHOONG Hon Jian / PECK Yen Wei,69649,Fabricio FARIAS,BRA,57457.0,Jaqueline LIMA,BRA,56350,CHOONG Hon Jian,MAS,64966.0,PECK Yen Wei,MAS,1,Fabricio FARIAS / Jaqueline LIMA,2,21,12,4.0,2.0,,,21-12 4-2,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269291,2022-07-05,2022-07-05T00:00:00+00:00,XD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,Qual. QF,True,"Kuala Lumpur, Malaysia",FENG Yan Zhe / LIN Fang Ling,Mathias THYRRI / Amalie MAGELUND,65267,FENG Yan Zhe,CHN,80848.0,LIN Fang Ling,CHN,84057,Mathias THYRRI,DEN,95643.0,Amalie MAGELUND,DEN,2,Mathias THYRRI / Amalie MAGELUND,2,10,21,17.0,21.0,,,10-21 17-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269292,2022-07-05,2022-07-05T00:00:00+00:00,XD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,Qual. QF,True,"Kuala Lumpur, Malaysia",Zachariah Josiahno SUMANTI / Hediana JULIMARBELA,Jan Colin VOELKER / Stine KUESPERT,80229,Zachariah Josiahno SUMANTI,INA,94834.0,Hediana JULIMARBELA,INA,78935,Jan Colin VOELKER,GER,78795.0,Stine KUESPERT,GER,1,Zachariah Josiahno SUMANTI / Hediana JULIMARBELA,3,14,21,21.0,19.0,21.0,15.0,14-21 21-19 21-15,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269092,2022-07-06,2022-07-06T00:00:00+00:00,MD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",BOON Xin Yuan / WONG Tien Ci,Junaidi ARIF / HAIKAL Muhammad,78425,BOON Xin Yuan,MAS,71294.0,WONG Tien Ci,MAS,67949,Junaidi ARIF,MAS,88642.0,HAIKAL Muhammad,MAS,2,Junaidi ARIF / HAIKAL Muhammad,3,21,15,17.0,21.0,17.0,21.0,21-15 17-21 17-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269100,2022-07-06,2022-07-06T00:00:00+00:00,MD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Jean Bernard BONGOUT / Tejraj PULTOO,REN Xiang Yu / TAN Qiang,59445,Jean Bernard BONGOUT,MRI,82700.0,Tejraj PULTOO,MRI,84812,REN Xiang Yu,CHN,58678.0,TAN Qiang,CHN,2,REN Xiang Yu / TAN Qiang,2,3,21,7.0,21.0,,,3-21 7-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269106,2022-07-06,2022-07-06T00:00:00+00:00,MD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",HE Ji Ting / ZHOU Hao Dong,CHANG Ko-Chi / PO Li-Wei,59673,HE Ji Ting,CHN,61160.0,ZHOU Hao Dong,CHN,68681,CHANG Ko-Chi,TPE,79052.0,PO Li-Wei,TPE,2,CHANG Ko-Chi / PO Li-Wei,3,21,18,13.0,21.0,18.0,21.0,21-18 13-21 18-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269120,2022-07-06,2022-07-06T00:00:00+00:00,MD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Jeppe BAY / Lasse MØLHEDE,LIANG Wei Keng / WANG Chang,69316,Jeppe BAY,DEN,60909.0,Lasse MØLHEDE,DEN,90531,LIANG Wei Keng,CHN,55414.0,WANG Chang,CHN,2,LIANG Wei Keng / WANG Chang,3,23,25,21.0,19.0,10.0,21.0,23-25 21-19 10-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269012,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",LI Shi Feng,SOONG Joo Ven,95476,LI Shi Feng,CHN,,,,87117,SOONG Joo Ven,MAS,,,,1,LI Shi Feng,2,21,14,21.0,12.0,,,21-14 21-12,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269014,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Kantaphon WANGCHAROEN,LEONG Jun Hao,92508,Kantaphon WANGCHAROEN,THA,,,,84838,LEONG Jun Hao,MAS,,,,1,Kantaphon WANGCHAROEN,2,21,12,21.0,18.0,,,21-12 21-18,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269016,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Mark CALJOUW,HEO Kwang Hee,76973,Mark CALJOUW,NED,,,,68718,HEO Kwang Hee,KOR,,,,1,Mark CALJOUW,2,21,17,21.0,16.0,,,21-17 21-16,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269019,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Sameer VERMA,CHOU Tien Chen,77003,Sameer VERMA,IND,,,,34810,CHOU Tien Chen,TPE,,,,2,CHOU Tien Chen,3,21,10,12.0,21.0,14.0,21.0,21-10 12-21 14-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269020,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Kanta TSUNEYAMA,ZHAO Jun Peng,57823,Kanta TSUNEYAMA,JPN,,,,95930,ZHAO Jun Peng,CHN,,,,1,Kanta TSUNEYAMA,2,21,16,21.0,16.0,,,21-16 21-16,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269022,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Nhat NGUYEN,SUN Fei Xiang,85095,Nhat NGUYEN,IRL,,,,57762,SUN Fei Xiang,CHN,,,,1,Nhat NGUYEN,2,21,7,21.0,17.0,,,21-7 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269024,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Anthony Sinisuka GINTING,Kenta NISHIMOTO,95661,Anthony Sinisuka GINTING,INA,,,,85394,Kenta NISHIMOTO,JPN,,,,1,Anthony Sinisuka GINTING,3,8,21,21.0,14.0,22.0,20.0,8-21 21-14 22-20,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269025,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Kevin CORDON,SAI PRANEETH B.,54897,Kevin CORDON,GUA,,,,42776,SAI PRANEETH B.,IND,,,,2,SAI PRANEETH B.,2,8,21,9.0,21.0,,,8-21 9-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269028,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",PRANNOY H. S.,Brice LEVERDEZ,83950,PRANNOY H. S.,IND,,,,52968,Brice LEVERDEZ,FRA,,,,1,PRANNOY H. S.,2,21,19,21.0,14.0,,,21-19 21-14,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269029,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Koki WATANABE,Kento MOMOTA,97174,Koki WATANABE,JPN,,,,89785,Kento MOMOTA,JPN,,,,2,Kento MOMOTA,2,18,21,13.0,21.0,,,18-21 13-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269032,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",LIEW Daren,NG Ka Long Angus,52864,LIEW Daren,MAS,,,,45171,NG Ka Long Angus,HKG,,,,2,NG Ka Long Angus,2,17,21,15.0,21.0,,,17-21 15-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269035,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Chico  Aura DWI WARDOYO,LEE Cheuk Yiu,71408,Chico  Aura DWI WARDOYO,INA,,,,94780,LEE Cheuk Yiu,HKG,,,,1,Chico  Aura DWI WARDOYO,3,21,16,17.0,21.0,21.0,19.0,21-16 17-21 21-19,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269037,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",NG Tze Yong,Brian YANG,81362,NG Tze Yong,MAS,,,,63122,Brian YANG,CAN,,,,1,NG Tze Yong,2,21,15,21.0,15.0,,,21-15 21-15,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269038,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Tommy SUGIARTO,PARUPALLI Kashyap,14587,Tommy SUGIARTO,INA,,,,53944,PARUPALLI Kashyap,IND,,,,2,PARUPALLI Kashyap,3,21,16,16.0,21.0,16.0,21.0,21-16 16-21 16-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269041,2022-07-06,2022-07-06T00:00:00+00:00,MS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",WANG Tzu Wei,Jonatan CHRISTIE,87375,WANG Tzu Wei,TPE,,,,73442,Jonatan CHRISTIE,INA,,,,1,WANG Tzu Wei,3,16,21,21.0,18.0,27.0,25.0,16-21 21-18 27-25,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269223,2022-07-06,2022-07-06T00:00:00+00:00,WD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Pichamon PHATCHARAPHISUTSIN / Nannapas SUKKLAD,Mayu MATSUMOTO / Wakana NAGAHARA,72989,Pichamon PHATCHARAPHISUTSIN,THA,56237.0,Nannapas SUKKLAD,THA,81609,Mayu MATSUMOTO,JPN,77832.0,Wakana NAGAHARA,JPN,2,Mayu MATSUMOTO / Wakana NAGAHARA,2,10,21,11.0,21.0,,,10-21 11-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269231,2022-07-06,2022-07-06T00:00:00+00:00,WD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Febriana Dwipuji KUSUMA / Amallia Cahaya PRATIWI,Ashwini PONNAPPA / REDDY Sikki,79664,Febriana Dwipuji KUSUMA,INA,67761.0,Amallia Cahaya PRATIWI,INA,49765,Ashwini PONNAPPA,IND,17515.0,REDDY Sikki,IND,1,Febriana Dwipuji KUSUMA / Amallia Cahaya PRATIWI,3,21,19,18.0,21.0,21.0,16.0,21-19 18-21 21-16,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269236,2022-07-06,2022-07-06T00:00:00+00:00,WD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Supissara PAEWSAMPRAN / Puttita SUPAJIRAKUL,Apriyani RAHAYU / Siti Fadia Silva RAMADHANTI,74980,Supissara PAEWSAMPRAN,THA,68441.0,Puttita SUPAJIRAKUL,THA,81462,Apriyani RAHAYU,INA,88097.0,Siti Fadia Silva RAMADHANTI,INA,2,Apriyani RAHAYU / Siti Fadia Silva RAMADHANTI,2,13,21,10.0,21.0,,,13-21 10-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269249,2022-07-06,2022-07-06T00:00:00+00:00,WD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Melani MAMAHIT / Tryola NADIA,Linda EFLER / Isabel LOHAU,84117,Melani MAMAHIT,INA,80300.0,Tryola NADIA,INA,83942,Linda EFLER,GER,98052.0,Isabel LOHAU,GER,1,Melani MAMAHIT / Tryola NADIA,2,21,14,21.0,17.0,,,21-14 21-17,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269055,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Bing Jiao HE,PUSARLA V. Sindhu,87434,Bing Jiao HE,CHN,,,,73173,PUSARLA V. Sindhu,IND,,,,2,PUSARLA V. Sindhu,3,13,21,21.0,17.0,15.0,21.0,13-21 21-17 15-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269057,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Fitriani FITRIANI,Kristin KUUBA,96892,Fitriani FITRIANI,INA,,,,73015,Kristin KUUBA,EST,,,,1,Fitriani FITRIANI,3,19,21,21.0,18.0,21.0,12.0,19-21 21-18 21-12,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269058,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Pornpawee CHOCHUWONG,Line Højmark KJAERSFELDT,84062,Pornpawee CHOCHUWONG,THA,,,,63437,Line Højmark KJAERSFELDT,DEN,,,,1,Pornpawee CHOCHUWONG,2,21,11,21.0,18.0,,,21-11 21-18,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269063,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",QI Xuefei,Gregoria Mariska TUNJUNG,77256,QI Xuefei,FRA,,,,83802,Gregoria Mariska TUNJUNG,INA,,,,2,Gregoria Mariska TUNJUNG,2,10,21,10.0,21.0,,,10-21 10-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269064,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Line CHRISTOPHERSEN,LALINRAT CHAIWAN,85302,Line CHRISTOPHERSEN,DEN,,,,62301,LALINRAT CHAIWAN,THA,,,,2,LALINRAT CHAIWAN,3,13,21,21.0,18.0,14.0,21.0,13-21 21-18 14-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269065,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Julie Dawall JAKOBSEN,THET HTAR THUZAR,77002,Julie Dawall JAKOBSEN,DEN,,,,62385,THET HTAR THUZAR,MYA,,,,1,Julie Dawall JAKOBSEN,3,14,21,21.0,10.0,21.0,10.0,14-21 21-10 21-10,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269069,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Lianne TAN,CHEN Yu Fei,55318,Lianne TAN,BEL,,,,78778,CHEN Yu Fei,CHN,,,,2,CHEN Yu Fei,2,17,21,11.0,21.0,,,17-21 11-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269071,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",GOH Jin Wei,Beiwen ZHANG,69012,GOH Jin Wei,MAS,,,,53806,Beiwen ZHANG,USA,,,,1,GOH Jin Wei,2,21,19,21.0,18.0,,,21-19 21-18,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269072,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Akane YAMAGUCHI,Michelle LI,96312,Akane YAMAGUCHI,JPN,,,,84523,Michelle LI,CAN,,,,1,Akane YAMAGUCHI,2,21,15,21.0,13.0,,,21-15 21-13,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269074,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",KIM Gaeun,Saina NEHWAL,70930,KIM Gaeun,KOR,,,,52748,Saina NEHWAL,IND,,,,1,KIM Gaeun,3,16,21,21.0,17.0,21.0,14.0,16-21 21-17 21-14,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269075,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Ratchanok INTANON,Busanan ONGBAMRUNGPHAN,35642,Ratchanok INTANON,THA,,,,58271,Busanan ONGBAMRUNGPHAN,THA,,,,1,Ratchanok INTANON,2,21,12,21.0,13.0,,,21-12 21-13,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269077,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Yvonne LI,Nozomi OKUHARA,91106,Yvonne LI,GER,,,,96713,Nozomi OKUHARA,JPN,,,,2,Nozomi OKUHARA,2,9,21,19.0,21.0,,,9-21 19-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269080,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",SIM Yu Jin,TAI Tzu Ying,99069,SIM Yu Jin,KOR,,,,61427,TAI Tzu Ying,TPE,,,,2,TAI Tzu Ying,2,11,21,8.0,21.0,,,11-21 8-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269083,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Putri Kusuma WARDANI,ZHANG Yi Man,76890,Putri Kusuma WARDANI,INA,,,,58720,ZHANG Yi Man,CHN,,,,2,ZHANG Yi Man,2,21,23,14.0,21.0,,,21-23 14-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269084,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",AN Se Young,Iris WANG,87442,AN Se Young,KOR,,,,57798,Iris WANG,USA,,,,1,AN Se Young,2,21,18,21.0,13.0,,,21-18 21-13,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269085,2022-07-06,2022-07-06T00:00:00+00:00,WS,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",HAN Yue,WANG Zhi Yi,92967,HAN Yue,CHN,,,,61854,WANG Zhi Yi,CHN,,,,2,WANG Zhi Yi,2,19,21,16.0,21.0,,,19-21 16-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269258,2022-07-06,2022-07-06T00:00:00+00:00,XD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",KO Sung Hyun / EOM Hye Won,WANG Yi Lyu / HUANG Dong Ping,88094,KO Sung Hyun,KOR,28492.0,EOM Hye Won,KOR,99452,WANG Yi Lyu,CHN,89426.0,HUANG Dong Ping,CHN,2,WANG Yi Lyu / HUANG Dong Ping,2,12,21,17.0,21.0,,,12-21 17-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
1269261,2022-07-06,2022-07-06T00:00:00+00:00,XD,4440,PERODUA Malaysia Masters 2022,HSBC BWF World Tour Super 500,R32,False,"Kuala Lumpur, Malaysia",Fabricio FARIAS / Jaqueline LIMA,CHAN Peng Soon / CHEAH Yee See,69649,Fabricio FARIAS,BRA,57457.0,Jaqueline LIMA,BRA,53142,CHAN Peng Soon,MAS,58879.0,CHEAH Yee See,MAS,2,CHAN Peng Soon / CHEAH Yee See,2,12,21,15.0,21.0,,,12-21 15-21,https://extranet-lv.bwfbadminton.com/api/vue-tournament-matches?drawCount=0&searchKey=&tmtId=4440&tmtType=0&isPara=false
